						GOOP 1407																																																																														0x15A2d6C2b4B9903C27f50Cb8B32160ab17F186E2																										data:image/svg+xml;base64,PHN2ZyB3aWR0aD0iMzIwIiBoZWlnaHQ9IjMyMCIgdmlld0JveD0iMCAwIDMyMCAzMjAiIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8yMDAwL3N2ZyIgc2hhcGUtcmVuZGVyaW5nPSJjcmlzcEVkZ2VzIj48cmVjdCB3aWR0aD0iMTAwJSIgaGVpZ2h0PSIxMDAlIiBmaWxsPSIjZDVkN2UxIiAvPjxyZWN0IHdpZHRoPSIxNDAiIGhlaWdodD0iMTAiIHg9IjkwIiB5PSIyMTAiIGZpbGw9IiNlOTI2NWMiIC8+PHJlY3Qgd2lkdGg9IjE0MCIgaGVpZ2h0PSIxMCIgeD0iOTAiIHk9IjIyMCIgZmlsbD0iI2U5MjY1YyIgLz48cmVjdCB3aWR0aD0iMTQwIiBoZWlnaHQ9IjEwIiB4PSI5MCIgeT0iMjMwIiBmaWxsPSIjZTkyNjVjIiAvPjxyZWN0IHdpZHRoPSIxNDAiIGhlaWdodD0iMTAiIHg9IjkwIiB5PSIyNDAiIGZpbGw9IiNlOTI2NWMiIC8+PHJlY3Qgd2lkdGg9IjIwIiBoZWlnaHQ9IjEwIiB4PSI5MCIgeT0iMjUwIiBmaWxsPSIjZTkyNjVjIiAvPjxyZWN0IHdpZHRoPSIxMTAiIGhlaWdodD0iMTAiIHg9IjEyMCIgeT0iMjUwIiBmaWxsPSIjZTkyNjVjIiAvPjxyZWN0IHdpZHRoPSIyMCIgaGVpZ2h0PSIxMCIgeD0iOTAiIHk9IjI2MCIgZmlsbD0iI2U5MjY1YyIgLz48cmVjdCB3aWR0aD0iMTEwIiBoZWlnaHQ9IjEwIiB4PSIxMjAiIHk9IjI2MCIgZmlsbD0iI2U5MjY1YyIgLz48cmVjdCB3aWR0aD0iMjAiIGhlaWdodD0iMTAiIHg9IjkwIiB5PSIyNzAiIGZpbGw9IiNlOTI2NWMiIC8+PHJlY3Qgd2lkdGg9IjExMCIgaGVpZ2h0PSIxMCIgeD0iMTIwIiB5PSIyNzAiIGZpbGw9IiNlOTI2NWMiIC8+PHJlY3Qgd2lkdGg9IjIwIiBoZWlnaHQ9IjEwIiB4PSI5MCIgeT0iMjgwIiBmaWxsPSIjZTkyNjVjIiAvPjxyZWN0IHdpZHRoPSIxMTAiIGhlaWdodD0iMTAiIHg9IjEyMCIgeT0iMjgwIiBmaWxsPSIjZTkyNjVjIiAvPjxyZWN0IHdpZHRoPSIyMCIgaGVpZ2h0PSIxMCIgeD0iOTAiIHk9IjI5MCIgZmlsbD0iI2U5MjY1YyIgLz48cmVjdCB3aWR0aD0iMTEwIiBoZWlnaHQ9IjEwIiB4PSIxMjAiIHk9IjI5MCIgZmlsbD0iI2U5MjY1YyIgLz48cmVjdCB3aWR0aD0iMjAiIGhlaWdodD0iMTAiIHg9IjkwIiB5PSIzMDAiIGZpbGw9IiNlOTI2NWMiIC8+PHJlY3Qgd2lkdGg9IjExMCIgaGVpZ2h0PSIxMCIgeD0iMTIwIiB5PSIzMDAiIGZpbGw9IiNlOTI2NWMiIC8+PHJlY3Qgd2lkdGg9IjIwIiBoZWlnaHQ9IjEwIiB4PSI5MCIgeT0iMzEwIiBmaWxsPSIjZTkyNjVjIiAvPjxyZWN0IHdpZHRoPSIxMTAiIGhlaWdodD0iMTAiIHg9IjEyMCIgeT0iMzEwIiBmaWxsPSIjZTkyNjVjIiAvPjxyZWN0IHdpZHRoPSIxNDAiIGhlaWdodD0iMTAiIHg9IjkwIiB5PSIyMTAiIGZpbGw9IiNlOTI2NWMiIC8+PHJlY3Qgd2lkdGg9IjE0MCIgaGVpZ2h0PSIxMCIgeD0iOTAiIHk9IjIzMCIgZmlsbD0iI2U5MjY1YyIgLz48cmVjdCB3aWR0aD0iMjAiIGhlaWdodD0iMTAiIHg9IjkwIiB5PSIyNTAiIGZpbGw9IiNlOTI2NWMiIC8+PHJlY3Qgd2lkdGg9IjExMCIgaGVpZ2h0PSIxMCIgeD0iMTIwIiB5PSIyNTAiIGZpbGw9IiNlOTI2NWMiIC8+PHJlY3Qgd2lkdGg9IjIwIiBoZWlnaHQ9IjEwIiB4PSI5MCIgeT0iMjcwIiBmaWxsPSIjZTkyNjVjIiAvPjxyZWN0IHdpZHRoPSIxMTAiIGhlaWdodD0iMTAiIHg9IjEyMCIgeT0iMjcwIiBmaWxsPSIjZTkyNjVjIiAvPjxyZWN0IHdpZHRoPSIyMCIgaGVpZ2h0PSIxMCIgeD0iOTAiIHk9IjI5MCIgZmlsbD0iI2U5MjY1YyIgLz48cmVjdCB3aWR0aD0iMTEwIiBoZWlnaHQ9IjEwIiB4PSIxMjAiIHk9IjI5MCIgZmlsbD0iI2U5MjY1YyIgLz48cmVjdCB3aWR0aD0iODAiIGhlaWdodD0iMTAiIHg9IjkwIiB5PSIzMCIgZmlsbD0iI2U5YmExMiIgLz48cmVjdCB3aWR0aD0iODAiIGhlaWdodD0iMTAiIHg9IjkwIiB5PSI0MCIgZmlsbD0iI2U5YmExMiIgLz48cmVjdCB3aWR0aD0iODAiIGhlaWdodD0iMTAiIHg9IjkwIiB5PSI1MCIgZmlsbD0iI2U5YmExMiIgLz48cmVjdCB3aWR0aD0iNDAiIGhlaWdodD0iMTAiIHg9IjYwIiB5PSI2MCIgZmlsbD0iI2U5YmExMiIgLz48cmVjdCB3aWR0aD0iMzAiIGhlaWdodD0iMTAiIHg9IjE1MCIgeT0iNjAiIGZpbGw9IiNlOWJhMTIiIC8+PHJlY3Qgd2lkdGg9IjQwIiBoZWlnaHQ9IjEwIiB4PSI2MCIgeT0iNzAiIGZpbGw9IiNlOWJhMTIiIC8+PHJlY3Qgd2lkdGg9IjMwIiBoZWlnaHQ9IjEwIiB4PSIxMjAiIHk9IjcwIiBmaWxsPSIjNzY3YzBlIiAvPjxyZWN0IHdpZHRoPSIzMCIgaGVpZ2h0PSIxMCIgeD0iMTUwIiB5PSI3MCIgZmlsbD0iI2U5YmExMiIgLz48cmVjdCB3aWR0aD0iNDAiIGhlaWdodD0iMTAiIHg9IjYwIiB5PSI4MCIgZmlsbD0iI2U5YmExMiIgLz48cmVjdCB3aWR0aD0iMTAiIGhlaWdodD0iMTAiIHg9IjEyMCIgeT0iODAiIGZpbGw9IiM3NjdjMGUiIC8+PHJlY3Qgd2lkdGg9IjIwIiBoZWlnaHQ9IjEwIiB4PSIxNDAiIHk9IjgwIiBmaWxsPSIjNzY3YzBlIiAvPjxyZWN0IHdpZHRoPSIyMCIgaGVpZ2h0PSIxMCIgeD0iMTYwIiB5PSI4MCIgZmlsbD0iI2U5YmExMiIgLz48cmVjdCB3aWR0aD0iMzAiIGhlaWdodD0iMTAiIHg9IjQwIiB5PSI5MCIgZmlsbD0iI2U5YmExMiIgLz48cmVjdCB3aWR0aD0iMzAiIGhlaWdodD0iMTAiIHg9IjE0MCIgeT0iOTAiIGZpbGw9IiM3NjdjMGUiIC8+PHJlY3Qgd2lkdGg9IjMwIiBoZWlnaHQ9IjEwIiB4PSI0MCIgeT0iMTAwIiBmaWxsPSIjZTliYTEyIiAvPjxyZWN0IHdpZHRoPSIzMCIgaGVpZ2h0PSIxMCIgeD0iNDAiIHk9IjExMCIgZmlsbD0iI2U5YmExMiIgLz48cmVjdCB3aWR0aD0iMzAiIGhlaWdodD0iMTAiIHg9IjMwIiB5PSIxMjAiIGZpbGw9IiNlOWJhMTIiIC8+PHJlY3Qgd2lkdGg9IjMwIiBoZWlnaHQ9IjEwIiB4PSIzMCIgeT0iMTMwIiBmaWxsPSIjZTliYTEyIiAvPjxyZWN0IHdpZHRoPSIzMCIgaGVpZ2h0PSIxMCIgeD0iMzAiIHk9IjE0MCIgZmlsbD0iI2U5YmExMiIgLz48cmVjdCB3aWR0aD0iMzAiIGhlaWdodD0iMTAiIHg9IjMwIiB5PSIxNTAiIGZpbGw9IiNlOWJhMTIiIC8+PHJlY3Qgd2lkdGg9IjEzMCIgaGVpZ2h0PSIxMCIgeD0iOTAiIHk9IjE1MCIgZmlsbD0iIzc2N2MwZSIgLz48cmVjdCB3aWR0aD0iMzAiIGhlaWdodD0iMTAiIHg9IjMwIiB5PSIxNjAiIGZpbGw9IiNlOWJhMTIiIC8+PHJlY3Qgd2lkdGg9IjE2MCIgaGVpZ2h0PSIxMCIgeD0iODAiIHk9IjE2MCIgZmlsbD0iIzc2N2MwZSIgLz48cmVjdCB3aWR0aD0iMzAiIGhlaWdodD0iMTAiIHg9IjI3MCIgeT0iMTYwIiBmaWxsPSIjZjM5NzEzIiAvPjxyZWN0IHdpZHRoPSI1MCIgaGVpZ2h0PSIxMCIgeD0iMzAiIHk9IjE3MCIgZmlsbD0iI2U5YmExMiIgLz48cmVjdCB3aWR0aD0iMTYwIiBoZWlnaHQ9IjEwIiB4PSI4MCIgeT0iMTcwIiBmaWxsPSIjNzY3YzBlIiAvPjxyZWN0IHdpZHRoPSIzMCIgaGVpZ2h0PSIxMCIgeD0iMjQwIiB5PSIxNzAiIGZpbGw9IiNlOWJhMTIiIC8+PHJlY3Qgd2lkdGg9IjEwIiBoZWlnaHQ9IjEwIiB4PSIyNzAiIHk9IjE3MCIgZmlsbD0iI2YzOTcxMyIgLz48cmVjdCB3aWR0aD0iNDAiIGhlaWdodD0iMTAiIHg9IjQwIiB5PSIxODAiIGZpbGw9IiNlOWJhMTIiIC8+PHJlY3Qgd2lkdGg9IjIwIiBoZWlnaHQ9IjEwIiB4PSI4MCIgeT0iMTgwIiBmaWxsPSIjNzY3YzBlIiAvPjxyZWN0IHdpZHRoPSIyMCIgaGVpZ2h0PSIxMCIgeD0iMTAwIiB5PSIxODAiIGZpbGw9IiNmOWY2ZDEiIC8+PHJlY3Qgd2lkdGg9IjIwIiBoZWlnaHQ9IjEwIiB4PSIxMjAiIHk9IjE4MCIgZmlsbD0iIzc2N2MwZSIgLz48cmVjdCB3aWR0aD0iMjAiIGhlaWdodD0iMTAiIHg9IjE0MCIgeT0iMTgwIiBmaWxsPSIjZjlmNmQxIiAvPjxyZWN0IHdpZHRoPSIyMCIgaGVpZ2h0PSIxMCIgeD0iMTYwIiB5PSIxODAiIGZpbGw9IiM3NjdjMGUiIC8+PHJlY3Qgd2lkdGg9IjIwIiBoZWlnaHQ9IjEwIiB4PSIxODAiIHk9IjE4MCIgZmlsbD0iI2Y5ZjZkMSIgLz48cmVjdCB3aWR0aD0iMTAiIGhlaWdodD0iMTAiIHg9IjIwMCIgeT0iMTgwIiBmaWxsPSIjNzY3YzBlIiAvPjxyZWN0IHdpZHRoPSI3MCIgaGVpZ2h0PSIxMCIgeD0iMjEwIiB5PSIxODAiIGZpbGw9IiNlOWJhMTIiIC8+PHJlY3Qgd2lkdGg9IjQwIiBoZWlnaHQ9IjEwIiB4PSI0MCIgeT0iMTkwIiBmaWxsPSIjZTliYTEyIiAvPjxyZWN0IHdpZHRoPSI0MCIgaGVpZ2h0PSIxMCIgeD0iODAiIHk9IjE5MCIgZmlsbD0iIzc2N2MwZSIgLz48cmVjdCB3aWR0aD0iMjAiIGhlaWdodD0iMTAiIHg9IjEyMCIgeT0iMTkwIiBmaWxsPSIjZjlmNmQxIiAvPjxyZWN0IHdpZHRoPSIyMCIgaGVpZ2h0PSIxMCIgeD0iMTQwIiB5PSIxOTAiIGZpbGw9IiM3NjdjMGUiIC8+PHJlY3Qgd2lkdGg9IjIwIiBoZWlnaHQ9IjEwIiB4PSIxNjAiIHk9IjE5MCIgZmlsbD0iI2Y5ZjZkMSIgLz48cmVjdCB3aWR0aD0iNDAiIGhlaWdodD0iMTAiIHg9IjE4MCIgeT0iMTkwIiBmaWxsPSIjNzY3YzBlIiAvPjxyZWN0IHdpZHRoPSI2MCIgaGVpZ2h0PSIxMCIgeD0iMjIwIiB5PSIxOTAiIGZpbGw9IiNlOWJhMTIiIC8+PHJlY3Qgd2lkdGg9IjE0MCIgaGVpZ2h0PSIxMCIgeD0iOTAiIHk9IjIwMCIgZmlsbD0iIzc2N2MwZSIgLz48cmVjdCB3aWR0aD0iMzAiIGhlaWdodD0iMTAiIHg9IjI0MCIgeT0iMjAwIiBmaWxsPSIjZTliYTEyIiAvPjxyZWN0IHdpZHRoPSIzMCIgaGVpZ2h0PSIxMCIgeD0iMjcwIiB5PSIyMDAiIGZpbGw9IiNmMzk3MTMiIC8+PHJlY3Qgd2lkdGg9IjYwIiBoZWlnaHQ9IjEwIiB4PSIxMDAiIHk9IjExMCIgZmlsbD0iIzhkZDEyMiIgLz48cmVjdCB3aWR0aD0iNjAiIGhlaWdodD0iMTAiIHg9IjE3MCIgeT0iMTEwIiBmaWxsPSIjOGRkMTIyIiAvPjxyZWN0IHdpZHRoPSIxMCIgaGVpZ2h0PSIxMCIgeD0iMTAwIiB5PSIxMjAiIGZpbGw9IiM4ZGQxMjIiIC8+PHJlY3Qgd2lkdGg9IjIwIiBoZWlnaHQ9IjEwIiB4PSIxMTAiIHk9IjEyMCIgZmlsbD0iI2ZmZmZmZiIgLz48cmVjdCB3aWR0aD0iMjAiIGhlaWdodD0iMTAiIHg9IjEzMCIgeT0iMTIwIiBmaWxsPSIjMDAwMDAwIiAvPjxyZWN0IHdpZHRoPSIxMCIgaGVpZ2h0PSIxMCIgeD0iMTUwIiB5PSIxMjAiIGZpbGw9IiM4ZGQxMjIiIC8+PHJlY3Qgd2lkdGg9IjEwIiBoZWlnaHQ9IjEwIiB4PSIxNzAiIHk9IjEyMCIgZmlsbD0iIzhkZDEyMiIgLz48cmVjdCB3aWR0aD0iMjAiIGhlaWdodD0iMTAiIHg9IjE4MCIgeT0iMTIwIiBmaWxsPSIjZmZmZmZmIiAvPjxyZWN0IHdpZHRoPSIyMCIgaGVpZ2h0PSIxMCIgeD0iMjAwIiB5PSIxMjAiIGZpbGw9IiMwMDAwMDAiIC8+PHJlY3Qgd2lkdGg9IjEwIiBoZWlnaHQ9IjEwIiB4PSIyMjAiIHk9IjEyMCIgZmlsbD0iIzhkZDEyMiIgLz48cmVjdCB3aWR0aD0iNDAiIGhlaWdodD0iMTAiIHg9IjcwIiB5PSIxMzAiIGZpbGw9IiM4ZGQxMjIiIC8+PHJlY3Qgd2lkdGg9IjIwIiBoZWlnaHQ9IjEwIiB4PSIxMTAiIHk9IjEzMCIgZmlsbD0iI2ZmZmZmZiIgLz48cmVjdCB3aWR0aD0iMjAiIGhlaWdodD0iMTAiIHg9IjEzMCIgeT0iMTMwIiBmaWxsPSIjMDAwMDAwIiAvPjxyZWN0IHdpZHRoPSIzMCIgaGVpZ2h0PSIxMCIgeD0iMTUwIiB5PSIxMzAiIGZpbGw9IiM4ZGQxMjIiIC8+PHJlY3Qgd2lkdGg9IjIwIiBoZWlnaHQ9IjEwIiB4PSIxODAiIHk9IjEzMCIgZmlsbD0iI2ZmZmZmZiIgLz48cmVjdCB3aWR0aD0iMjAiIGhlaWdodD0iMTAiIHg9IjIwMCIgeT0iMTMwIiBmaWxsPSIjMDAwMDAwIiAvPjxyZWN0IHdpZHRoPSIxMCIgaGVpZ2h0PSIxMCIgeD0iMjIwIiB5PSIxMzAiIGZpbGw9IiM4ZGQxMjIiIC8+PHJlY3Qgd2lkdGg9IjEwIiBoZWlnaHQ9IjEwIiB4PSI3MCIgeT0iMTQwIiBmaWxsPSIjOGRkMTIyIiAvPjxyZWN0IHdpZHRoPSIxMCIgaGVpZ2h0PSIxMCIgeD0iMTAwIiB5PSIxNDAiIGZpbGw9IiM4ZGQxMjIiIC8+PHJlY3Qgd2lkdGg9IjIwIiBoZWlnaHQ9IjEwIiB4PSIxMTAiIHk9IjE0MCIgZmlsbD0iI2ZmZmZmZiIgLz48cmVjdCB3aWR0aD0iMjAiIGhlaWdodD0iMTAiIHg9IjEzMCIgeT0iMTQwIiBmaWxsPSIjMDAwMDAwIiAvPjxyZWN0IHdpZHRoPSIxMCIgaGVpZ2h0PSIxMCIgeD0iMTUwIiB5PSIxNDAiIGZpbGw9IiM4ZGQxMjIiIC8+PHJlY3Qgd2lkdGg9IjEwIiBoZWlnaHQ9IjEwIiB4PSIxNzAiIHk9IjE0MCIgZmlsbD0iIzhkZDEyMiIgLz48cmVjdCB3aWR0aD0iMjAiIGhlaWdodD0iMTAiIHg9IjE4MCIgeT0iMTQwIiBmaWxsPSIjZmZmZmZmIiAvPjxyZWN0IHdpZHRoPSIyMCIgaGVpZ2h0PSIxMCIgeD0iMjAwIiB5PSIxNDAiIGZpbGw9IiMwMDAwMDAiIC8+PHJlY3Qgd2lkdGg9IjEwIiBoZWlnaHQ9IjEwIiB4PSIyMjAiIHk9IjE0MCIgZmlsbD0iIzhkZDEyMiIgLz48cmVjdCB3aWR0aD0iMTAiIGhlaWdodD0iMTAiIHg9IjcwIiB5PSIxNTAiIGZpbGw9IiM4ZGQxMjIiIC8+PHJlY3Qgd2lkdGg9IjEwIiBoZWlnaHQ9IjEwIiB4PSIxMDAiIHk9IjE1MCIgZmlsbD0iIzhkZDEyMiIgLz48cmVjdCB3aWR0aD0iMjAiIGhlaWdodD0iMTAiIHg9IjExMCIgeT0iMTUwIiBmaWxsPSIjZmZmZmZmIiAvPjxyZWN0IHdpZHRoPSIyMCIgaGVpZ2h0PSIxMCIgeD0iMTMwIiB5PSIxNTAiIGZpbGw9IiMwMDAwMDAiIC8+PHJlY3Qgd2lkdGg9IjEwIiBoZWlnaHQ9IjEwIiB4PSIxNTAiIHk9IjE1MCIgZmlsbD0iIzhkZDEyMiIgLz48cmVjdCB3aWR0aD0iMTAiIGhlaWdodD0iMTAiIHg9IjE3MCIgeT0iMTUwIiBmaWxsPSIjOGRkMTIyIiAvPjxyZWN0IHdpZHRoPSIyMCIgaGVpZ2h0PSIxMCIgeD0iMTgwIiB5PSIxNTAiIGZpbGw9IiNmZmZmZmYiIC8+PHJlY3Qgd2lkdGg9IjIwIiBoZWlnaHQ9IjEwIiB4PSIyMDAiIHk9IjE1MCIgZmlsbD0iIzAwMDAwMCIgLz48cmVjdCB3aWR0aD0iMTAiIGhlaWdodD0iMTAiIHg9IjIyMCIgeT0iMTUwIiBmaWxsPSIjOGRkMTIyIiAvPjxyZWN0IHdpZHRoPSI2MCIgaGVpZ2h0PSIxMCIgeD0iMTAwIiB5PSIxNjAiIGZpbGw9IiM4ZGQxMjIiIC8+PHJlY3Qgd2lkdGg9IjYwIiBoZWlnaHQ9IjEwIiB4PSIxNzAiIHk9IjE2MCIgZmlsbD0iIzhkZDEyMiIgLz48L3N2Zz4=																			GOOP 1407 																	
						COMMUNITY Dark Droid B-0828																	0x2b4276a287f862529ab6630e6866fb35b5b65242bbd4b948e8e1f25a048bd85e																																															value,max_value,display_type,trait_type														0xa6794DEc66Df7d8B69752956df1b28cA93f77CD7																			https://savagedroids.com/token/827							https://d1iw5n6erb90fa.cloudfront.net/png/827.png																			The Droid 			https://savagedroids.com													https://savagedroids.com/license	
						Alien Llama #3831																																																																value,trait_type														0xA38db444A823290Dbc1bE346a475564ABfAcbaDC																										https://gateway.pinata.cloud/ipfs/QmQxVnQZKznNaeLnqCaSaekChpgaF2DtuLNCuF8HP9AqUV/3831.png																			All the ad																	
						Alien Llama #4323																																																																value,trait_type														0xA38db444A823290Dbc1bE346a475564ABfAcbaDC																										https://gateway.pinata.cloud/ipfs/QmQxVnQZKznNaeLnqCaSaekChpgaF2DtuLNCuF8HP9AqUV/4323.png																			All the ad																	
						Nightkids Dream Membership					NightkidsNFT																																																																									0x83b7261DB8c795701C6fc86D1fcd073ece940E10																							Dream			https://ipfs.io/ipfs/QmYTb8dr9jbbKX7Tue6HBpV2jgFZwEWykdQoZeo9DRRo1P																			This ERC-7					NightkidsNFT			NightkidsNFT Season 1									
						Nightkids Dream Membership					NightkidsNFT																																																																									0x83b7261DB8c795701C6fc86D1fcd073ece940E10																							Dream			https://ipfs.io/ipfs/QmYTb8dr9jbbKX7Tue6HBpV2jgFZwEWykdQoZeo9DRRo1P																			This ERC-7					NightkidsNFT			NightkidsNFT Season 1									
						SupDuck 1354																																																																value,trait_type	0xA18a2078D44C93867dB711ed80C0E2784BB3c8d3													0x3Fe1a4c1481c8351E91B64D5c398b159dE07cbc5																			https://www.supducks.com/							https://ipfs.io/ipfs/QmPQFTCx9f1HdGkmXxSbNCc2m42FG43cHrawRd68Nr3XiP																															300					
						SupDuck 3827																																																																value,trait_type	0xA18a2078D44C93867dB711ed80C0E2784BB3c8d3													0x3Fe1a4c1481c8351E91B64D5c398b159dE07cbc5																			https://www.supducks.com/							https://ipfs.io/ipfs/Qme8Vzq2nUgG8GBcx2ysTjLcicqumVmHHcE7tbU7byccVH																															300					
						Bored Mummy #3834																																																3834																value,trait_type														0xf621b26ce64ed28f42231BcB578a8089F7958372																										https://gateway.pinata.cloud/ipfs/QmQexxCtTyQUhof9VMHqfCehvPSjDX4jR2T67dKLXYtpJG																			BoredMummy																	
						Bored Mummy #7677																																																7677																value,trait_type														0xf621b26ce64ed28f42231BcB578a8089F7958372																										https://gateway.pinata.cloud/ipfs/QmZoCAwXmwka1p3YiC2MZX5ZAht4SVpuWHgtunL5s29HRU																			BoredMummy																	
																																																																						value,trait_type														0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D																										ipfs://QmdJh6rfc8V7WKhBParTgYsdjTxQMeH3ngmDgkFpin9g14																																				
																																																																						value,trait_type														0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D																										ipfs://QmRfdFvavNBbC6YWhPdcnpyxL2qrvM9aRNRYQhBm6QxwLB																																				
						CyberKong #1211																																																																value,display_type,trait_type														0x57a204AA1042f6E66DD7730813f4024114d74f37																			https://www.cyberkongz.com/kong/1211							https://ipfs.io/ipfs/Qmf8x3DMVVg6RfuJuAye4UhQTNTCCeSgkLyb2YMjhmwiqc																																				
						CyberKong #1211																																																																value,display_type,trait_type														0x57a204AA1042f6E66DD7730813f4024114d74f37																			https://www.cyberkongz.com/kong/1211							https://ipfs.io/ipfs/Qmf8x3DMVVg6RfuJuAye4UhQTNTCCeSgkLyb2YMjhmwiqc																																				
						OnChain Monkey #8238																																																																value,trait_type														0x960b7a6BCD451c9968473f7bbFd9Be826EFd549A																										data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHByZXNlcnZlQXNwZWN0UmF0aW89InhNaW5ZTWluIG1lZXQiIHZpZXdCb3g9IjAgMCA1MDAgNTAwIj48cmVjdCB4PSIwIiB5PSIwIiB3aWR0aD0iNTAwIiBoZWlnaHQ9IjUwMCIgc3R5bGU9ImZpbGw6IzY1NiIvPjxyZWN0IHdpZHRoPSIzMDAiIGhlaWdodD0iMTIwIiB4PSI5OSIgeT0iNDAwIiBzdHlsZT0iZmlsbDojNjUzIi8+PGNpcmNsZSBjeD0iMTkwIiBjeT0iNDcwIiByPSI1IiBzdHlsZT0iZmlsbDojOTAxIi8+PGNpcmNsZSBjeD0iMzEwIiBjeT0iNDcwIiByPSI1IiBzdHlsZT0iZmlsbDojOTAxIi8+PGNpcmNsZSBjeD0iMTAwIiBjeT0iMjUwIiByPSI1MCIgc3R5bGU9ImZpbGw6IzY1MyIvPjxjaXJjbGUgY3g9IjEwMCIgY3k9IjI1MCIgcj0iMjAiIHN0eWxlPSJmaWxsOiM5MDEiLz48Y2lyY2xlIGN4PSI0MDAiIGN5PSIyNTAiIHI9IjUwIiBzdHlsZT0iZmlsbDojNjUzIi8+PGNpcmNsZSBjeD0iNDAwIiBjeT0iMjUwIiByPSIyMCIgc3R5bGU9ImZpbGw6IzkwMSIvPjxjaXJjbGUgY3g9IjI1MCIgY3k9IjI1MCIgcj0iMTUwIiBzdHlsZT0iZmlsbDojNjUzIi8+PGNpcmNsZSBjeD0iMjUwIiBjeT0iMjUwIiByPSIxMjAiIHN0eWxlPSJmaWxsOiM5MDEiLz48Y2lyY2xlIGN4PSIyMDAiIGN5PSIyMTUiIHI9IjM1IiBzdHlsZT0iZmlsbDojZmZmIi8+PGNpcmNsZSBjeD0iMzA1IiBjeT0iMjIyIiByPSIzMSIgc3R5bGU9ImZpbGw6I2ZmZiIvPjxjaXJjbGUgY3g9IjIwMCIgY3k9IjIyMCIgcj0iMjAiIHN0eWxlPSJmaWxsOiNhYmUiLz48Y2lyY2xlIGN4PSIzMDAiIGN5PSIyMjAiIHI9IjIwIiBzdHlsZT0iZmlsbDojYWJlIi8+PGNpcmNsZSBjeD0iMjAwIiBjeT0iMjIwIiByPSI3IiBzdHlsZT0iZmlsbDojMDAwIi8+PGNpcmNsZSBjeD0iMzAwIiBjeT0iMjIwIiByPSI3IiBzdHlsZT0iZmlsbDojMDAwIi8+PHJlY3QgeD0iMTUwIiB5PSIxOTAiIHdpZHRoPSIyMDAiIGhlaWdodD0iMzAiIHN0eWxlPSJmaWxsOiM5MDEiLz48cmVjdCB4PSIxNjAiIHk9IjE3MCIgd2lkdGg9IjE4MCIgaGVpZ2h0PSI1MCIgc3R5bGU9ImZpbGw6IzkwMSIvPjxlbGxpcHNlIGN4PSIyNTAiIGN5PSIzMTUiIHJ4PSI4NCIgcnk9IjM0IiBzdHlsZT0iZmlsbDojZmZjIi8+PHJlY3QgeD0iMTk1IiB5PSIzMzAiIHdpZHRoPSIxMTAiIGhlaWdodD0iMyIgc3R5bGU9ImZpbGw6IzAwMCIvPjxjaXJjbGUgY3g9IjI2OCIgY3k9IjI5NSIgcj0iNSIgc3R5bGU9ImZpbGw6IzAwMCIvPjxjaXJjbGUgY3g9IjIzMiIgY3k9IjI5NSIgcj0iNSIgc3R5bGU9ImZpbGw6IzAwMCIvPjwvc3ZnPg==																																				
