                                                                                	#FFFFFF 	THIS IS A WAR 151/250                  	                                          	                                                                	                                                                                                                                                                                              	0x88410F7D21550cd6Dd67641cFa96F102d746BAd2 	ipfs://QmQjet92LW17Xr46emaH4JuWrrcUyUm2g2vQbXjdFgTBRe                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          	ipfs://QmU2aWGq8PiNQQq3dxz5qKC1qorPZaebWivLrHQqdNenxT                                               	                                        	          	    	                                           	https://thisisawar.io/tokenData/                                                      	                                                   	    	         	   	                                           	                                           	THIS IS A  	   	                                                                                                                                           	     	
                                                                                	#FFFFFF 	THIS IS A WAR 161/250                  	                                          	                                                                	                                                                                                                                                                                              	0x88410F7D21550cd6Dd67641cFa96F102d746BAd2 	ipfs://QmQjet92LW17Xr46emaH4JuWrrcUyUm2g2vQbXjdFgTBRe                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          	ipfs://QmU2aWGq8PiNQQq3dxz5qKC1qorPZaebWivLrHQqdNenxT                                               	                                        	          	    	                                           	https://thisisawar.io/tokenData/                                                      	                                                   	    	         	   	                                           	                                           	THIS IS A  	   	                                                                                                                                           	     	
                                                                                	        	#1                                     	                                          	                                                                	                                                                                                                                                                                              	0x11F62d3FC768394fDB86356f11970a3D664E64B8 	data:image/svg+xml;base64,PHN2ZyB2ZXJzaW9uPSIxLjEiIGlkPSJMYXllcl8xIiB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHhtbG5zOnhsaW5rPSJodHRwOi8vd3d3LnczLm9yZy8xOTk5L3hsaW5rIiB4PSIwIiB5PSIwIiB2aWV3Qm94PSIwIDAgMzAwIDMwMCIgc3R5bGU9ImVuYWJsZS1iYWNrZ3JvdW5kOm5ldyAwIDAgMzAwIDMwMCIgeG1sOnNwYWNlPSJwcmVzZXJ2ZSI+PHN0eWxlPi5zdDJ7ZmlsbDojZmZmfS5zdDUsLnN0NntmaWxsOiNmZmY7Zm9udC1mYW1pbHk6c2Fucy1zZXJpZjtmb250LXdlaWdodDo3MDA7Zm9udC1zaXplOjEycHh9LnN0NXtsZXR0ZXItc3BhY2luZzoxLjUxcHg7Zm9udC1mZWF0dXJlLXNldHRpbmdzOiZhcG9zO2tlcm4mYXBvczsgMTtmb250LWtlcm5pbmc6bm9ybWFsfS5zdDZ7bGV0dGVyLXNwYWNpbmc6MXB4fTwvc3R5bGU+PGxpbmVhckdyYWRpZW50IGlkPSJTVkdJRF8xXyIgZ3JhZGllbnRVbml0cz0idXNlclNwYWNlT25Vc2UiIHgxPSItMTMwLjk0MSIgeTE9Ii03NS40ODgiIHgyPSIxMzkuMDU5IiB5Mj0iNzQuNTEyIj48c3RvcCBvZmZzZXQ9IjAiIHN0eWxlPSJzdG9wLWNvbG9yOiMyMTQwODEiLz48c3RvcCBvZmZzZXQ9Ii40IiBzdHlsZT0ic3RvcC1jb2xvcjojOTlkOGY2Ij48YW5pbWF0ZSBhdHRyaWJ1dGVOYW1lPSJzdG9wLWNvbG9yIiB2YWx1ZXM9IiM5OUQ4RjY7I0NGRDVGNDsjOTlEOEY2OyM5OUQ4RjYiIGR1cj0iOXMiIHJlcGVhdENvdW50PSJpbmRlZmluaXRlIi8+PC9zdG9wPjxzdG9wIG9mZnNldD0iLjYiIHN0eWxlPSJzdG9wLWNvbG9yOiM5OWQ4ZjYiPjxhbmltYXRlIGF0dHJpYnV0ZU5hbWU9InN0b3AtY29sb3IiIHZhbHVlcz0iIzk5RDhGNjsjQ0ZENUY0OyM5OUQ4RjY7Izk5RDhGNiIgZHVyPSI5cyIgcmVwZWF0Q291bnQ9ImluZGVmaW5pdGUiLz48L3N0b3A+PHN0b3Agb2Zmc2V0PSIxIiBzdHlsZT0ic3RvcC1jb2xvcjojMjE0MDgxIi8+PC9saW5lYXJHcmFkaWVudD48bGluZWFyR3JhZGllbnQgaWQ9IlNWR0lEXzJfIiBncmFkaWVudFVuaXRzPSJ1c2VyU3BhY2VPblVzZSIgeDE9IjAiIHkxPSIxNTAiIHgyPSIwIiB5Mj0iMTUwIiBncmFkaWVudFRyYW5zZm9ybT0ibWF0cml4KDEgMCAwIC0xIDAgMzAwKSI+PHN0b3Agb2Zmc2V0PSIwIiBzdHlsZT0ic3RvcC1jb2xvcjojZmY2MzQwO3N0b3Atb3BhY2l0eTowIi8+PHN0b3Agb2Zmc2V0PSIuNDg1IiBzdHlsZT0ic3RvcC1jb2xvcjojZmY2MzQwO3N0b3Atb3BhY2l0eTouMTUiLz48c3RvcCBvZmZzZXQ9IjEiIHN0eWxlPSJzdG9wLWNvbG9yOiNmZjYzNDA7c3RvcC1vcGFjaXR5OjAiLz48YW5pbWF0ZSBhdHRyaWJ1dGVOYW1lPSJ4MiIgdmFsdWVzPSItMjAwOzUwMDs1MDAiIGR1cj0iOXMiIHJlcGVhdENvdW50PSJpbmRlZmluaXRlIi8+PGFuaW1hdGUgYXR0cmlidXRlTmFtZT0ieDEiIHZhbHVlcz0iLTUwMDszMDA7MzAwIiBkdXI9IjlzIiByZXBlYXRDb3VudD0iaW5kZWZpbml0ZSIvPjwvbGluZWFyR3JhZGllbnQ+PGcgdHJhbnNmb3JtPSJ0cmFuc2xhdGUoMTUwIDE1MCkiPjxjaXJjbGUgcj0iMTQ5IiBzdHlsZT0iZmlsbDp1cmwoI1NWR0lEXzFfKSI+PGFuaW1hdGVUcmFuc2Zvcm0gYXR0cmlidXRlTmFtZT0idHJhbnNmb3JtIiB0eXBlPSJyb3RhdGUiIHZhbHVlcz0iMDstNDA7MDswIiBkdXI9IjlzIiByZXBlYXRDb3VudD0iaW5kZWZpbml0ZSIvPjwvY2lyY2xlPjwvZz48Y2lyY2xlIGN4PSIxNTAiIGN5PSIxNTAiIHI9IjE0OSIgc3R5bGU9ImZpbGw6dXJsKCNTVkdJRF8yXykiLz48cGF0aCBjbGFzcz0ic3QyIiBkPSJNMTUwIDM2LjVjMzAuMzIgMCA1OC44MiAxMS44MSA4MC4yNiAzMy4yNEMyNTEuNyA5MS4xOCAyNjMuNSAxMTkuNjggMjYzLjUgMTUwcy0xMS44MSA1OC44Mi0zMy4yNCA4MC4yNkMyMDguODIgMjUxLjcgMTgwLjMyIDI2My41IDE1MCAyNjMuNXMtNTguODItMTEuODEtODAuMjYtMzMuMjRDNDguMzEgMjA4LjgyIDM2LjUgMTgwLjMyIDM2LjUgMTUwczExLjgxLTU4LjgyIDMzLjI0LTgwLjI2QzkxLjE4IDQ4LjMxIDExOS42OCAzNi41IDE1MCAzNi41bTAtMjlDNzEuMyA3LjUgNy41IDcxLjMgNy41IDE1MFM3MS4zIDI5Mi41IDE1MCAyOTIuNSAyOTIuNSAyMjguNyAyOTIuNSAxNTAgMjI4LjcgNy41IDE1MCA3LjV6IiBzdHlsZT0ib3BhY2l0eTouMiIvPjxwYXRoIGNsYXNzPSJzdDIiIGQ9Ik0xNTAgNDRDOTEuNDYgNDQgNDQgOTEuNDYgNDQgMTUwczQ3LjQ2IDEwNiAxMDYgMTA2IDEwNi00Ny40NiAxMDYtMTA2UzIwOC41NCA0NCAxNTAgNDR6IiBzdHlsZT0ib3BhY2l0eTouMSIvPjxwYXRoIGNsYXNzPSJzdDIiIGQ9Ik0xMDAuOTcgOTUuNjdjMS42IDAgMy4yOC4xNiA0Ljc2LjE2czMuMzItLjE2IDQuOTItLjE2bDE2LjIgMTUuNzl2LTcuMDVjMC00LjU1LTEuNTYtNy40Mi00LjA2LTguMDR2LS43YzEuNjggMCAzLjU3LjE2IDUuMDguMTYgMS41MiAwIDMuMjQtLjE2IDQuOTItLjE2di42NmMtMy4yNC45LTQuNDMgNS4yNS00LjQzIDguMTJ2MTcuMjJjMCAuODYtLjQ1IDEuMjMtLjgyIDEuMjMtLjQ5IDAtMS4xMS0uODItMS4zOS0xLjExbC0yMC4yMS0yMS4xNnYxMi44M2MwIDQuNTkgMS41NiA3LjUgNC4wNiA4LjA4di43Yy0xLjY4IDAtMy41Ny0uMTYtNS4wOC0uMTYtMS41MiAwLTMuMjQuMTYtNC45Mi4xNnYtLjY2YzMuMjgtLjkgNC40My01LjI1IDQuNDMtOC4yNHYtMTAuN2MwLTIuNDYtLjI5LTMuOTQtLjktNC43Ni0uNjItLjg2LTEuNDQtMS4zMS0yLjU0LTEuNTZ2LS42NXptMzguNSAwYzEuOTcgMCAzLjYxLjE2IDYuNDQuMTYgMy4xNiAwIDUuMDQtLjA0IDgtLjA0Ljk4IDAgNi4xMS0uMTIgOS4xLS4xMmwxLjkzIDcuMjJoLS45Yy0zLjI4LTMuODktNy4zOC01Ljc0LTExLjExLTUuNzRoLTQuMTR2MTAuMzdoMi43MWM0Ljg4IDAgNy40Mi0xLjggOC4yNC00LjQ3aC43OHYxMC4yMWgtLjY2Yy0uNzQtMi45MS00LjM1LTQuMzUtOC4zNi00LjM1aC0yLjcxdjUuOTljMCA1IDEuMDcgNi4zNSAzLjE2IDYuNTJ2LjgyYy0yLjMgMC00LjU5LS4xNi02Ljc2LS4xNnMtNC40Ny4xNi02Ljc3LjE2di0uODJjMi4wOS0uMTYgMy4xNi0xLjU2IDMuMTYtNi41MnYtMTQuMTljMC0yLjMtLjQ1LTMuOTgtMi4wOS00LjM5di0uNjV6bTYwLjA3LjE2IDIuMTMgNy4zaC0uOWMtMi44My0zLjQ4LTYuMTEtNS44Mi04LjI4LTUuODItMS44NCAwLTIuMjEgMS4zOS0yLjIxIDIuNTR2MTUuMDVjMCA1LjQxIDEuMzUgNi4zNSAzLjM2IDYuNTJ2LjgyYy0yLjQ2IDAtNC44LS4xNi02Ljk3LS4xNnMtNC41MS4xNi03LjMuMTZ2LS44MmMxLjM1LS4wOCAyLjM0LS41MyAyLjk1LTEuNzYuNDktMS4wMy43NC0yLjM4Ljc0LTUuMDRWOTkuODVjMC0xLjE1LS4zMy0yLjU0LTIuMjEtMi41NC0yLjI1IDAtNS40NSAyLjM0LTguMjggNS44MmgtLjlsMi4xMy03LjNoMjUuNzR6TTgwLjUyIDEzMS42N2MxLjg0IDAgNC4xLjE2IDUuNDEuMTZoOC4zMmM4LjY5IDAgMTIuNjcgMy4wMyAxMi42NyA2LjY0IDAgNS4wOC02LjExIDcuNjMtMTQuMjcgNy42My0uOTQgMC0xLjU2LS4wOC0yLjgzLS4yMXY0LjkyYzAgNS4yNSAxLjE1IDYuNDQgMy4xNiA2LjZ2LjgyYy0yLjMgMC00LjU5LS4xNi02Ljc3LS4xNi0yLjE3IDAtNC40Ny4xNi02Ljc2LjE2di0uODJjMi4wOS0uMTYgMy4xNi0xLjQ4IDMuMTYtNi42di0xNC4wNmMwLTIuMzQtLjQ1LTQuMDItMi4wOS00LjQzdi0uNjV6bTkuMyAxMi43NWgxLjUyYzUuNDkgMCA3LjcxLTIuNTggNy43MS02LjE1IDAtMy4yOC0yLjMtNS4xMi03LjY3LTUuMTJoLTEuNTZ2MTEuMjd6bTQ4LjIyIDguMTZjMS42OCAzLjE2IDIuOTEgNC40NyA0LjM1IDQuNzF2Ljk0Yy0yLjMgMC00Ljg4LS4xNi02Ljk3LS4xNnMtNC4zOS4xNi02LjY4LjE2di0uODJjMS43Ni0uMzMgMi4yMS0uNzggMi4yMS0yLjAxIDAtMS4wMy0uNTctMi4zOC0xLjY0LTQuNDdsLTEuNzYtMy4zNmgtOC42OWwtMS4zNSAyLjc5Yy0uNzggMS42LTEuMTkgMi45OS0xLjE5IDMuNzcgMCAyLjA5IDEuMjcgMi45MSAzLjEyIDMuMjh2LjgyYy0xLjY4IDAtMy41Ny0uMTYtNS4wOC0uMTYtMS41MiAwLTMuMjQuMTYtNC45Mi4xNnYtLjc0Yy43NC0uMTYgMS43Mi0uOSAyLjgzLTIuMDUgMS4xNS0xLjIzIDIuMTctMi43NSAzLjEyLTQuNTFsOS43Mi0xOC40MWMuNTctMS4xMS44Mi0xLjUyIDEuMDctMS41Mi4zNyAwIC45NCAxLjAzIDEuMjMgMS41NmwxMC42MyAyMC4wMnptLTE4LjUzLTYuNGg3LjM4bC0zLjczLTcuNDItMy42NSA3LjQyem01NS43NiAxLjM5IDIuOTUtNy45NWMuMzMtLjk0LjctMi41LjctMy42OSAwLTIuNDItMS4xOS0zLjQ0LTMuMjQtMy43M3YtLjUzYzEuNjggMCAzLjM2LjE2IDQuODguMTZzMy40NC0uMTYgNS4wOC0uMTZ2LjQ1Yy0xLjM1Ljk4LTIuNDYgMi4xMy0zLjM2IDMuNC0uOSAxLjI3LTEuODkgMy4yNC0yLjkxIDUuOWwtNi40OCAxNi40OGMtLjIxLjQ5LS40OS45OC0uNzQuOTgtLjI5IDAtLjQ1LS40OS0uNTMtLjctMi4yNS01LjYyLTQuNDctMTEuMTUtNi43Mi0xNi44MS0yLjI2IDUuNTgtNC43NiAxMS44OS02LjY0IDE2LjUyLS4wOC4xNi0uMzcuOTgtLjY2Ljk4LS4yNSAwLS4zNy0uMzMtLjgyLTEuNDhsLTguOS0yMS44NWMtLjUzLTEuMzEtLjg2LTEuODktMS4xOS0yLjI2LS4zMy0uMzctLjg2LS43OC0xLjU2LTEuMTF2LS41M2MyLjA5IDAgNC4yMi4xNiA2LjE1LjE2IDEuOTcgMCA0LjM1LS4xNiA2LjM1LS4xNnYuNDljLTEuMzUuMTYtMi4yMS44Ni0yLjIxIDIuNTQgMCAuNjIuMjkgMS40OC41NyAyLjEzbDQuNzYgMTAuODIgNS44Ni0xNS45MWMuMTYtLjM3LjQ5LTEuNTYuODYtMS41Ni4yOSAwIC4zMy40MS44NiAxLjZsNi45NCAxNS44MnptMTYuODktMTUuOWMxLjYgMCAzLjI4LjE2IDQuNzYuMTZzMy4zMi0uMTYgNC45Mi0uMTZsMTYuMiAxNS43OXYtNy4wNWMwLTQuNTUtMS41Ni03LjQyLTQuMDYtOC4wNHYtLjdjMS42OCAwIDMuNTcuMTYgNS4wOC4xNiAxLjUyIDAgMy4yNC0uMTYgNC45Mi0uMTZ2LjY2Yy0zLjI0LjktNC40MyA1LjI1LTQuNDMgOC4xMnYxNy4yMmMwIC44Ni0uNDUgMS4yMy0uODIgMS4yMy0uNDkgMC0xLjExLS44Mi0xLjM5LTEuMTFsLTIwLjIxLTIxLjE2djEyLjgzYzAgNC41OSAxLjU2IDcuNSA0LjA2IDguMDh2LjdjLTEuNjggMC0zLjU3LS4xNi01LjA4LS4xNi0xLjUyIDAtMy4yNC4xNi00LjkyLjE2di0uNjZjMy4yOC0uOSA0LjQzLTUuMjUgNC40My04LjI0di0xMC43YzAtMi40Ni0uMjktMy45NC0uOS00Ljc2LS42Mi0uODYtMS40NC0xLjMxLTIuNTQtMS41NnYtLjY1em0tODcuNjIgNDQuMjQtLjUzLS4yMWMtLjc0LTQuMTQtMy45NC03LjM4LTguMDQtNy4zOC0zLjM2IDAtNS43IDEuODQtNS43IDQuOCAwIDEuODkuOSAyLjc1IDMuMjQgMy40OSAxLjMxLjQxIDMuMi43OCA1LjU4IDEuMjcgNi41MiAxLjM1IDguOTQgMy4zMiA4Ljk0IDcuNjMgMCA2LjI3LTYuODEgOS4zOS0xMy4wOCA5LjM5LTQuMjIgMC04LjgxLS42Mi0xMi43OS0yLjU4bDIuMjUtNy42My42Mi4yNWMuODIgNSA0Ljk2IDguNjUgOS4zMSA4LjY1IDMuMjQgMCA2Ljk3LTEuMTUgNi45Ny01LjM3IDAtMy4wOC0xLjc2LTMuODEtOC4yLTUuMDgtMi4yMS0uNDUtNC4zNS0uODItNi4wMy0xLjcyLTIuNDYtMS4zMS0zLjUzLTMuMzItMy41My02LjI3IDAtNS43NCA2LjExLTguMTIgMTIuNjctOC4xMiAzLjYxIDAgNy4wOS45IDEwLjQxIDEuNzZsLTIuMDkgNy4xMnptMTEuNTYtOC4yNGMxLjk3IDAgMy45NC4xNiA1Ljc4LjE2czMuNzctLjE2IDYuMDctLjE2di42NmMtMS45Ny4zNy0yLjQ2IDEuNDgtMi40NiA0LjM1djYuNzJoMTEuNHYtNy4wOWMwLTIuNTgtLjY2LTMuNjEtMi4xMy0zLjk4di0uNjZjMS45MyAwIDMuOS4xNiA1Ljc0LjE2czMuODEtLjE2IDUuOTUtLjE2di42NmMtMS45My40MS0yLjM0IDIuMDktMi4zNCA0LjM5djEzLjc4YzAgNS4wNCAxLjE1IDYuNjQgMi45MSA2Ljc2di44MmgtMTMuMDR2LS44MmMxLjc2LS4xNiAyLjkxLTEuMjcgMi45MS02LjQ4di01Ljg2aC0xMS40djUuNzhjMCA1LjQ5IDEuMjcgNi40IDIuOTkgNi41NnYuODJoLTEzLjQ1di0uODJjMi4wOS0uMTYgMy4yNC0xLjQzIDMuMjQtNi4zMVYxNzMuM2MwLTMuNzctLjI5LTQuNDctMi4xNy00Ljk2di0uNjd6bTU0LjE2IDI3LjIyYy04LjI4IDAtMTUuNS01LjA4LTE1LjUtMTMuOTQgMC04LjczIDcuMDktMTMuOTQgMTUuNS0xMy45NCA4LjQ1IDAgMTUuNSA1LjI1IDE1LjUgMTMuOTQgMCA4Ljk0LTcuMzQgMTMuOTQtMTUuNSAxMy45NHptNy40Ny0xMy45NGMwLTguMjgtMi43MS0xMi42My03LjUtMTIuNjMtNC41OSAwLTcuNDIgNC4xNC03LjQyIDEyLjYzIDAgOC42OSAyLjkxIDEyLjYzIDcuNDYgMTIuNjMgNC43MSAwIDcuNDYtNC4zMSA3LjQ2LTEyLjYzem0xNi43Mi0xMy4yOGMxLjg0IDAgNC4xLjE2IDUuNDEuMTZoOC4zMmM4LjY5IDAgMTIuNjcgMy4wMyAxMi42NyA2LjY0IDAgNS4wOC02LjExIDcuNjMtMTQuMjcgNy42My0uOTQgMC0xLjU2LS4wOC0yLjgzLS4yMXY0LjkyYzAgNS4yNSAxLjE1IDYuNDQgMy4xNiA2LjZ2LjgyYy0yLjMgMC00LjU5LS4xNi02Ljc3LS4xNi0yLjE3IDAtNC40Ny4xNi02Ljc2LjE2di0uODJjMi4wOS0uMTYgMy4xNi0xLjQ4IDMuMTYtNi42di0xNC4wNmMwLTIuMzQtLjQ1LTQuMDItMi4wOS00LjQzdi0uNjV6bTkuMzEgMTIuNzVoMS41MmM1LjQ5IDAgNy43MS0yLjU4IDcuNzEtNi4xNSAwLTMuMjgtMi4zLTUuMTItNy42Ny01LjEyaC0xLjU2djExLjI3eiIvPjxwYXRoIGlkPSJTVkdJRF94NUZfMl94NUZfIiBkPSJNMjgzIDE1MGMwLTczLjQ1LTU5LjU1LTEzMy0xMzMtMTMzUzE3IDc2LjU1IDE3IDE1MHM1OS41NSAxMzMgMTMzIDEzMyAxMzMtNTkuNTUgMTMzLTEzM3oiIHN0eWxlPSJmaWxsOm5vbmUiLz48dGV4dD48dGV4dFBhdGggeGxpbms6aHJlZj0iI1NWR0lEX3g1Rl8yX3g1Rl8iPjx0c3BhbiBjbGFzcz0ic3Q1Ij4gIlRPS0VOIE9GIEFQUFJFQ0lBVElPTiDinaQgVE9LRU4gT0YgQVBQUkVDSUFUSU9OIOKdpCBUT0tFTiBPRiBBUFBSRUNJQVRJT04g4p2kIFRPS0VOIE9GIEFQUFJFQ0lBVElPTiDinaQiPC90c3Bhbj48L3RleHRQYXRoPjxhbmltYXRlVHJhbnNmb3JtIGF0dHJpYnV0ZU5hbWU9InRyYW5zZm9ybSIgYXR0cmlidXRlVHlwZT0iWE1MIiB0eXBlPSJyb3RhdGUiIGZyb209IjM2MCAxNTAgMTUwIiB0bz0iMCAxNTAgMTUwIiBkdXI9IjYwcyIgcmVwZWF0Q291bnQ9ImluZGVmaW5pdGUiLz48L3RleHQ+PHRleHQgdHJhbnNmb3JtPSJ0cmFuc2xhdGUoMTE2IDY5KSI+PHRzcGFuIHg9IjAiIHk9IjAiIGNsYXNzPSJzdDIgc3Q1IHN0NiI+RkFMTCAyMDIxPC90c3Bhbj48dHNwYW4geD0iLTE3LjEiIHk9IjE0IiBjbGFzcz0ic3QyIHN0NSBzdDYiPkFMUEhBIFRFU1RFUjwvdHNwYW4+PC90ZXh0Pjx0ZXh0IHRyYW5zZm9ybT0idHJhbnNsYXRlKDEwOSAyMTcpIj48dHNwYW4geD0iMCIgeT0iMCIgY2xhc3M9InN0MiBzdDUgc3Q2Ij5DT01NVU5JVFk8L3RzcGFuPjx0c3BhbiB4PSIxNy45MiIgeT0iMTQiIGNsYXNzPSJzdDIgc3Q1IHN0NiI+VE9LRU48L3RzcGFuPjwvdGV4dD48dGV4dCB0cmFuc2Zvcm09InRyYW5zbGF0ZSgxNDkgMjQyKSIgY2xhc3M9InN0NiIgZG9taW5hbnQtYmFzZWxpbmU9Im1pZGRsZSIgdGV4dC1hbmNob3I9Im1pZGRsZSI+IzE8L3RleHQ+PC9zdmc+ 	                                                                                                    	                                        	          	    	                                           	                                                                                      	                                                   	    	         	   	                                           	                                           	This NFT i 	   	                                                                                                                                           	     	
                                                                                	        	                                       	                                          	                                                                	                                                                                                                                                                                              	0xfA364fabcb746E993249ae0780616d4F2c575D88 	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               	                                                                                                    	                                        	          	    	                                           	                                                                                      	                                                   	    	         	   	                                           	                                           	           	   	                                                                                                                                           	     	
                                                                                	        	                                       	                                          	                                                                	                                                                                                                                                                                              	0xfA364fabcb746E993249ae0780616d4F2c575D88 	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               	                                                                                                    	                                        	          	    	                                           	                                                                                      	                                                   	    	         	   	                                           	                                           	           	   	                                                                                                                                           	     	
